reviewerID,asin,reviewerName,helpful,reviewText,Rating,summary,reviewTime,review_length
A7S2T9FBK5FG2,B007NSRUAU,"Caballo ""Jorge""","[0, 0]",love product keeps phone place run little uncomfortable arm normal arm band products,4,Love this product,"07 11, 2014",13.0
A1B2T9CD4E2OB5,B0079VMD76,goodperson,"[1, 2]",elago still good case company didnt fit tight elago cases sqeezed sides phone could feel bend back like space phone side walls made little crack squeezed,4,Didn't fit as well as I would have liked.,"10 30, 2013",26.0
A29EAOP4EI5DAQ,B00DY2SEFE,PharoahzenRob,"[0, 0]",nice case great fit feel confident protection 4 stars well got dirty really quick ive never issue within two months red portion visibly worn dirty,4,Very nice case but...,"07 20, 2014",25.0
A1E31MMY0SL9J7,B00EDTRXZE,"Car Enthusiast ""Car Enthusiast""","[2, 3]",love itnow ordered two cases ipad minis kids today found bulkier ballistic sx1189a065 sg maxx case wife moto x even though good cases definitely trident stronger hence bulkier less bulkier otter box defender series,5,Love the product,"12 26, 2013",34.0
A2KQN7613WTKDM,B005WF9OHI,John,"[0, 0]",case overrated makes phones ringtones alerts sound muffled horrible talking phone barely hear case ended trashing,1,Discussed,"01 13, 2013",16.0
A1P6JZ5FRFI7YF,B002DJEQ6K,Jennifer Sahrle,"[0, 0]",large ear piece fit ear uncomfortable difficult time pairing item phone recommend keep looking,2,Keep Looking for Bluetooth,"12 28, 2012",14.0
AXXTV4U4OJH9N,B004RT0PMS,Mostafa Ahmadi,"[0, 0]",cover iphone 4s front es exposed dropped got chip glass give 2 stars hold dl credit card securely im ordering real card case speck products,2,holds card in place,"03 29, 2012",25.0
A381P1J3KWH5PE,B009A5204K,Eyerons,"[0, 0]",great investment lot headsets far best easy pair pairs numerous devices great sound quality music,5,BEST HEADSET,"03 3, 2014",15.0
A2J2Y7VY8WEQE,B00GH5S1NK,Smith Adam,"[1, 2]",youre looking good screen protector cheap best tried one spigen quality worse anker screen protector twice price would recommend youre willing buy 15 tempered glass screen protector,4,Good enough,"03 30, 2014",27.0
A2JOPUWVV0XQJ3,B00GY6X9RK,"J_Onyx ""I never let my schooling interfere wi...","[3, 4]",really like case moto g like wallet checkbook cover case smart phone little leery trusting tohold phone grip let fall couple days careful uses could see nothing concerned hard 34plastic34 frame holds moto g realiably particularly like cover flips display like smart phone display exposed pocket case ends issue gave trying find practical envelope type case smartphone case always used flap cases flip phones never felt comfortable carrying stick phone without onethis case bees knees case envelope case one practical excellent fit good protectorthe negative people bulk partly phones width 4534 display partly 34notebook case ama broad shouldered man yet phone flip case tight fit shirt pocket still like much though hands fingers large work 4534 touchscreen cannot dial loop hold slim stylus would nice,4,Less Common Notebook Style Case...,"04 13, 2014",125.0
A3H4BA58LX8KUI,B009SD2F4O,Matthew Benyamin,"[2, 2]",pretty mich got case thin kickstand thing dont like kickstand creates bump doesnt allow phone sit flat everything works great nfc still works case,4,Great case for the money,"12 11, 2012",24.0
A28U251AFNJINC,B00D9AOU3G,"Amazon Customer ""Jabes""","[1, 2]",phone potential really good biggest problem lack storage phone comes lot apps preloaded cant uninstalled use lot storage leaving little room apps 14 apps ive downloaded installed phone constantly displaying warning space way apps loaded sd card always looking wifi even turned find wifi area stops running apps asks connect wifi close request window continues reopen window either sign network longer range using navigation program directions drive starbucks phone closes navigation program asks sign starbucks network annoying also slow connect network download anything trying access information wife samsung able get info lot faster could phone also looses connectivity phones network replacing soon another phone,1,Annoying,"03 19, 2014",104.0
ALKUITGCTLOY7,B0042R5TEE,Bri,"[1, 1]",picture makes bumper case look like solid purplewhich really wanted bumper case got like clear dark purple didnt look anything like picture,3,ehh..,"07 17, 2013",22.0
AG5UQXJBG8QZK,B001QTW21Y,alyson,"[0, 0]",gripes 1 hold charge long maybe 3 hours continuous use max 2 proprietary charger cant use available usb carry around ac charger purchase car charger 3 onoff button battery run use disconnect bt used short time 50 time easily reconnect half take many tries get reconnected might phone issue galaxy nexus trouble connecting phone sometimes usually solved turning bt phone back reconnecting might also phone issue 4 doesnt hold charge standy fully charged unused day used hour died charge holding improved bit time havent repeat one hour issue 5 starts drop 10 ft phone 6 rubber ear bud covers sometimes come youre looking permanently lost one farlikes keeps connection well occasional hiccoughs ear pieces could smaller theyre ok stays ears well nice light wear sturdy theyve banged around quite bit problems phone calls sound fine end ive complaints others issue indicator lights called tech support mostly resolved resetting headset still onoff indication,3,good for the price,"03 13, 2012",152.0
A2QBD5AQQZZITR,B004Z90V88,Michael M.,"[0, 0]",good reliable phone use tho phone easy use good networking abilities,5,A good phone,"08 23, 2013",11.0
A1R0MR9TWR9HRQ,B006RXP6NU,Celestine Griggs,"[0, 0]",third granddaughter ordered one ipod fit disappointed gave sister fit iphone worked ordering one fit ipod,4,Hello Kitty case,"01 16, 2013",16.0
AAMPHWBFSVHTJ,B00GHME0RE,Richard Ahlquist,"[3, 7]",bought kickstarter made observations since buying findings device 34draws little current 12ma red led phone attached operate light leds vs 5w 1a 10w 2a charging power however phonesdevices look drop supply voltage may something attributed ppm measures current displayed calculated power via 200 milliohm shunt resistor34 evidence httpgooglb4k8vx leads believe samsung devices like galaxy s4 charging monitor voltage output charger drops certain level phone decides max current draw charger since artificially lowers voltage phone draws less current thus phone normally connected directly oem charger oem cable draw 1900ma draw less ppm place 1300ma range device works somewhat defeats somewhat devices connect may draw maximum current voltage drop created circuit device tried bring comments kickstarter wholly ignored,2,Neat idea but execution runs contrary to Samsung and perhaps others charging logic.,"12 17, 2013",116.0
A27Z0BXZUL0CUK,B003SE6LD0,Amazon.Fan,"[1, 1]",2nd one ive bought first kensington car mount lasted years one lasted 45 days cheap plastic gears broke inside wont stay closed around phoneipod trash point dont bother model wont last,1,won't last,"06 4, 2011",31.0
A2D1J9KTPUQIKI,B001CK9OWM,"Donald A. Wilson ""DAWJ""","[1, 1]",great bluetooth product paired iphone ipad lenovo x60 android phone without issues listening music blast really crank enjoy tunes right level warmth sharpness variety music bluetooth speaker phone function impressive heard loud clear hear wired connection works great use since bluetooth connection works well besides wants mess wires awesome product great seller fast shipping,4,Great Product,"09 22, 2010",54.0
A3UL8TVBYCSCOY,B007N4BX1Q,howie,"[0, 0]",fits like dream multiple colors fit mood look day color quite bright shown picture still pink keyboard cover fits well good brands,5,Great Case,"03 10, 2014",22.0
A39CFG06VTXY80,B00F58MU32,Hyun Soo Kim,"[0, 0]",s4 active require extra circuit board qi charging coil checked samsungnot sure regular s4since product circuitry near connector connection charger coil stableso keeps chafing status charging stop charging stopyou super annoyed beeping sound heat coilthe thickness best qi charging coil ever tried,2,"Not for S4 ""ACTIVE""","05 18, 2014",42.0
A2WUPOX6LTVSNW,B005GNENB8,Kristen,"[0, 0]",great cute case problem tail doesnt like stick phone sometimes although stick tail makes nice little stand lean phone hold,3,very cute,"09 10, 2012",20.0
A2TXZ9JU5KO2AK,B006JQN28G,Pen Name,"[0, 0]",nice hard cover rugged enough withstand drop phone unto surface kickstand ok cant really hold phone activity,4,Hyperion Sprint HTC Evo 4G Case - Black,"06 8, 2013",17.0
A4EPI1KQVS5SK,B00BYJMJ5A,Gwestbrook,"[0, 0]",case looks cool sturdy hoped 2 bucks biggest complaint take pictures case using flash horrible case interferes flash leaves pictures white haze,3,Okay,"05 23, 2012",22.0
A1HSRNOMD6R9PY,B008I6X802,mary chavez,"[0, 0]",maybe hurricane issues yet receive screen protectors guess time look another vender,1,NEVER GOT IT,"12 26, 2012",12.0
A30J7WQV0ZNRXG,B00E5XV0Q6,"D. Reinstein ""marindavid""","[0, 0]",past year become fan products inateck germanybased company gear manufactured china found six products used well built reliable precisely advertised bargain basement items neither horribly expensive good products good prices new bluetooth portable speaker bo2001 exception attractive sturdily constructed well designed perhaps importantly speaker sounds really goodthey managed pack full 10w power 2 5w speakers small case measures less 11 x 35 x 25 inches glossy scratchresistant casing inatecks products one main control button around indicator lights tell user function selected also really neat useful battery charge light tells unit charging much charge hasmine charged fully via usb cable supplied unit plugged acusb port expect would take longer using usb port computer charge ran 12 hours 20 inateck rates sound rather remarkable petite unit also sports foldout kickstand secures speaker helpful leave phone music player tablet slot provided top bp2001 note charging stand simply place hold device always know using speaker rubber tipped pads make using furniture riskfreetechnically unit bluetooth v21 frequency response healthy 90hz 20khz sensitivity stated 80db 2db signal noise ratio snr less 76db nontechnically inclined respectable numbers performance unit small price pointunlike many small bluetooth speakers market today inateck wisely believe tried make speakerphone none tried really much good speaker focus primary purpose reproducing sound clearly volumes adequate enjoyedmine regular home living room leave connected power time simply unplug take deck pairing function worked immediately iphone5this fine product fair price inateck keeps coming products look work better many us would cause expect based past experiences many small electronics items made china german production standards design come loud clear sound,5,Inateck Does It Again: A Small Bluetooth Portable Speaker With Fine Sound!,"07 13, 2014",262.0
A1CVQQ3IY6HAVH,B0052YFYFK,M. Rodriguez,"[0, 0]",reason thought sound device would better look like would sound better leastfor worth work advertised wireless produce a2dp sound works im treadmill hear music control wirelessly shift around neck doesnt pop earbud dont expect blown away soundi guess thats knocked pegs tons wireless bluetooth headsets features guess pay earbuds hide system use cool look,3,sound is so so .,"02 19, 2013",54.0
